nickname,l1,gender,labels_file_path,wav_file_path
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0010.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0010.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0011.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0011.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0013.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0013.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0018.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0018.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0019.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0019.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0020.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0020.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0021.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0021.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0022.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0022.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0023.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0023.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0024.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0024.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0025.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0025.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0026.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0026.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0027.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0027.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0028.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0028.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0029.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0029.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0030.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0030.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0031.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0031.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0032.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0032.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0036.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0036.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0037.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0037.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0038.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0038.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0039.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0039.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0040.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0040.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0041.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0041.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0042.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0042.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0045.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0045.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0046.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0046.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0047.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0047.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0048.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0048.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0051.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0051.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0052.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0052.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0053.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0053.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0054.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0054.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0058.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0058.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0059.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0059.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0060.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0060.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0062.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0062.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0063.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0063.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0064.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0064.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0065.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0065.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0067.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0067.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0071.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0071.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0073.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0073.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0075.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0075.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0076.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0076.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0077.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0077.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0078.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0078.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0079.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0079.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0081.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0081.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0082.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0082.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0085.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0085.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0086.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0086.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0088.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0088.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0089.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0089.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0090.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0090.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0091.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0091.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0092.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0092.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0093.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0093.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0094.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0094.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0095.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0095.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0096.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0096.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0097.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0097.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0098.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0098.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0099.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0099.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0100.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0100.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0101.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0101.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0102.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0102.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0103.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0103.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0104.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0104.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0105.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0105.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0106.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0106.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0107.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0107.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0108.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0108.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0109.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0109.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0111.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0111.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0112.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0112.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0113.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0113.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0115.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0115.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0116.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0116.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0117.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0117.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0120.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0120.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0121.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0121.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0122.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0122.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0123.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0123.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0125.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0125.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0126.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0126.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0127.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0127.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0128.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0128.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0129.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0129.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0130.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0130.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0131.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0131.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0134.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0134.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0136.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0136.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0137.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0137.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0139.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0139.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0143.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0143.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0144.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0144.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0145.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0145.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0148.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0148.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0168.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0168.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0178.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0178.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0209.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0209.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0233.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0233.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0258.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0258.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0260.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0260.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0271.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0271.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0272.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0272.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0303.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0303.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0345.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0345.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0364.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0364.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0365.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0365.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0369.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0369.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0375.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0375.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0378.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0378.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0379.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0379.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0384.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0384.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0416.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0416.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0442.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0442.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0475.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0475.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0495.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0495.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_a0542.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_a0542.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_b0019.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_b0019.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_b0022.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_b0022.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_b0047.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_b0047.wav
YDCK,Korean,F,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\annotation\arctic_b0068.TextGrid,E:\voice_datasets\arctic\l2arctic_release_v5.0\data\YDCK\wav\arctic_b0068.wav
